avgCost,classify,serviceRate,environmentRate,tel,tasteRate,rid,hours,address,name
93,"[""異國料理"",""義式料理""]",0.5,0.65,02-2377-8083,0.65,113154,"[""10:00~22:00""]","25.020289016929997,121.49567801263",義式傳奇2義大利麵
189,"[""中式料理"",""客家菜""]",0.55,0.65,03-584-9362,0.6,56252,[],"24.70470201498,121.1827480007",內灣茶堂
322,"[""異國料理"",""美式料理""]",0.55,0.6,02-8961-1238,0.5,48094,[],"25.020749004669998,121.47942800409",貴族世家牛排(三民店)
244,"[""鍋類"",""麻辣火鍋""]",0.75,0.6,04-763-3395,0.7,90914,[],"24.0663900088,120.53561601082001",辣王爺麻辣鴛鴦鍋(原：麻辣風暴)
54,"[""中式料理"",""麵食點心""]",0.45,0.4,04-2221-2813,0.9,14284,[],"24.13971300924,120.6847450004",高家意麵
313,"[""異國料理"",""義式料理""]",0.7,0.7,02-2620-6138,0.6,606876,"[""11:00~20:00""]","25.17403100361,121.43387601695",小布鋇鋇親子餐廳
942,"[""日式料理"",""居酒屋""]",1,1,02-2531-3228,1,925880,"[""17:30~01:00""]","25.05948501819,121.53037901622004",酒8點9
850,"[""日式料理"",""綜合日式料理""]",0.85,0.85,02-8791-6222,0.75,1031976,[],"25.063033704629998,121.57474770793",漾客日式料理 YANCO
200,"[""小吃"",""其他小吃""]",0.85,0.75,,0.85,1045090,"[""09:30~20:30""]","23.960895009530002,120.5721670097",張深淵肉干
860,"[""鍋類"",""其他鍋類""]",0.9,0.85,04-2389-7832,0.95,1102025,[],"24.1413175104,120.63354120353999",鼎陶蒸
141,"[""咖啡、簡餐、茶"",""複合式""]",0.8,0.75,04-2326-2261,0.75,835266,"[""08:30~21:30""]","24.151076804279885,120.66161622335484",喀比食尚館CABI
139,"[""中式料理"",""其它中式料理""]",0.5,0.45,04-2223-4308,0.8,42059,[],"24.13443200752,120.68348501471",大三元飯店
114,"[""小吃"",""滷味""]",0.7,0.55,02-2371-7762,0.65,115563,"[""17:30~20:00"",""11:00~14:00""]","25.0412010199,121.50461700414",辣滷哇
84,"[""中式料理"",""麵食點心""]",0.5,0.6,,0.75,110273,"[""16:30~20:00"",""11:00~14:00""]","23.94396600978,120.69434000582",一滴水麵館
522,"[""咖啡、簡餐、茶"",""複合式""]",0.75,0.75,02-2518-3381,1,1027756,"[""09:00~21:00""]","25.050346500099998,121.5351269161",Royal petite garden老爺小花園
1334,"[""異國料理"",""法式料理""]",0.75,0.7,,0.85,1044410,[],"24.68844601004,121.74495900195",晶饌鐵板創料理
229,"[""早餐"",""西式早餐""]",0.75,0.8,0914-168-287,0.95,1035074,"[""07:00~16:00""]","24.102611211409997,120.67963410815993",Find Morning 找晨手作輕食料理
390,"[""咖啡、簡餐、茶"",""複合式""]",0.65,0.75,,0.8,1047410,[],"22.98722940534,120.17775070588",95咖啡館
202,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.65,0.85,06-200-2289,0.85,594110,"[""10:00~22:00""]","22.98353200445,120.21735200042001",Dreaming cafe 綺飛 法式甜點
220,"[""咖啡、簡餐、茶"",""複合式""]",0.8,0.75,,0.85,1050418,[],"25.051692515790002,121.54032551236999",Caffè Chat 咖啡講(南京龍江店)
693,"[""異國料理"",""法式料理""]",0.75,0.85,02-2708-2085,0.85,1139540,"[""11:30~22:00""]","25.03479210872,121.55033870183",Le Partage 。樂享小法廚
220,"[""日式料理"",""綜合日式料理""]",0.7,0.5,02-2722-2641,0.5,1108520,"[""11:00~22:00""]","25.036014109979998,121.56723490263",大阪王將餃子專賣店(新光三越信義店)
210,"[""中式料理"",""粵菜 港式飲茶""]",0.45,0.45,07-222-2168,0.65,991232,"[""00:00~03:00"",""18:00~03:00""]","22.626031015480002,120.30919300638",廟口點心
0,"[""鍋類"",""涮涮鍋""]",0.95,0.9,,1,1136648,[],"25.04394240979,121.58181091446",喜園風味涮涮鍋(忠孝東路店)
172,"[""咖啡、簡餐、茶"",""咖啡專賣""]",0.95,0.85,0989-775-821,1,961610,[],"24.88402651613,121.29008310908",一二咖啡 el ca'fe
379,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.75,0.75,04-2378-2011,0.7,946528,[],"24.1416777157,120.65898551160997",Choux Choux Atelier舒舒法式手作坊
72,"[""小吃"",""其他小吃""]",0.7,0.55,02-2599-4803,0.75,44411,[],"25.070876005259997,121.51597501858",郭記大塊肉羹小吃店
146,"[""中式料理"",""粵菜 港式飲茶""]",0.35,0.45,02-2742-3023,0.7,6589,"[""17:30~21:00"",""11:00~14:30""]","25.05024800791,121.56427301609",香港大家好港式粥粉麵飯
59,"[""中式料理"",""麵食點心""]",0.55,0.3,0956-516-023,0.55,12806,"[""12:00~19:00""]","22.62244401681,120.27053501303999",阿木的店
265,"[""鍋類"",""薑母鴨""]",0.95,0.7,02-2629-4697,0.9,21275,"[""16:00~04:00"",""00:00~04:00""]","25.16312400565,121.45229201768",帝王食補紅面薑母鴨(淡水店)
61,"[""小吃"",""其他小吃""]",0.9,0.75,04-2626-6618,0.9,78939,[],"24.269847009339998,120.559712012",士官長擀麵
79,"[""小吃"",""其他小吃""]",0.45,0.35,0937-716-688,0.6,77439,"[""05:00~13:00""]","24.145226351246947,120.68159580904712",台中大麵羹
67,"[""中式料理"",""麵食點心""]",0.75,0.45,,0.9,67147,[],"25.08770683461023,121.47742328302392",蘆洲小籠包
188,"[""亞洲料理"",""韓式料理""]",0.65,0.65,02-2182-8888,0.55,71351,"[""11:00~21:30"",""11:00~22:00""]","25.04802782839636,121.51603103554021",雪嶽山韓式料理(京站店)
318,"[""鍋類"",""涮涮鍋""]",0.75,0.75,02-2552-2069,0.75,39221,"[""00:00~02:00"",""11:00~02:00""]","25.05708201481,121.51411201741",易廚精緻涮涮鍋
344,"[""中式料理"",""台菜餐廳""]",0.5,0.5,03-212-3222,0.65,93137,[],"25.04858700071,121.28915300198",阿莫品味餐廳
54,"[""冰品、飲料、甜湯"",""飲料專賣店""]",0.6,0.5,07-716-0469,0.85,36156,"[""09:00~03:00""]","22.61701900852,120.31841900209001",光華木瓜牛奶、檸檬王
0,"[""冰品、飲料、甜湯"",""甜品、甜湯""]",0,0,,0,1116143,[],"24.22735440200444,120.5761830098966",逢甲小胖薏仁湯(靜宜夜市)
470,"[""中式料理"",""粵菜 港式飲茶""]",0.45,0.5,03-932-4288,0.45,589186,"[""11:00~22:00""]","24.75485240036,121.7507110098",靚紅樓港式飲茶
167,"[""中式料理"",""其它中式料理""]",0.65,0.7,08-888-3064,0.8,948096,"[""17:00~21:00"",""11:00~14:00""]","22.00405280525,120.74414451727995",小牛村
536,"[""鍋類"",""羊肉爐""]",0.7,0.7,02-2753-1283,0.75,1109033,"[""00:00~02:00"",""17:00~02:00""]","25.05404190447,121.56563180568",山羊城全羊館羊肉爐(松山健康店)
456,"[""主題特色餐廳"",""動漫主題餐廳""]",0.9,0.95,03-211-5453,0.7,1084823,[],"25.05729460445,121.36442220992001",miffy x 2% CAFE(環球桃園A8)
188,"[""異國料理"",""其他異國料理""]",0.95,0.95,02-2368-0787,0.95,1059348,"[""10:30~17:30""]","25.01328601629,121.53025290955999",跳跳蛙健兒中心
727,"[""日式料理"",""居酒屋""]",1,1,04-2241-0896,0.9,1021430,[],"24.17374300931,120.68582101426",樂座爐端燒(崇德店)
164,"[""日式料理"",""日式麵食專賣""]",0.75,0.75,02-2531-4009,0.7,1034302,"[""11:00~23:00""]","25.05157800167,121.52540100285",哲麵(林森店)
432,"[""異國料理"",""法式料理""]",0.5,0.4,04-2325-6982,0.65,15188,[],"24.148541003000002,120.65033301359",巧味爐法式餐廳
153,"[""中式料理"",""粵菜 港式飲茶""]",0.5,0.5,,0.6,134461,[],"25.013373010960002,121.46407961294001",九龍塘茶餐廳
260,"[""鍋類"",""羊肉爐""]",0.75,0.35,02-2940-9600,0.95,60009,"[""16:00~02:00"",""11:00~02:00""]","25.00049401794,121.49774200682",一鍋饌(原：一鍋養生羊肉爐)
373,"[""日式料理"",""綜合日式料理""]",0.7,0.7,04-2708-0690,0.85,44815,[],"24.17071303244,120.64096203432",伊賀屋日式料理店(上安)
94,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.7,0.75,03-571-5717,0.75,42089,[],"24.796770347656683,120.97615573813938",RT Baker House(食品店)
80,"[""中式料理"",""麵食點心""]",0.65,0.4,02-8789-1209,0.8,28166,"[""09:00~17:00""]","25.03985600756,121.57181900332",小黑人米苔目
679,"[""鍋類"",""麻辣火鍋""]",0.9,0.85,03-356-1358,0.95,624062,"[""00:00~02:00"",""11:30~02:00""]","25.018751016230002,121.29901201958",鼎王麻辣鍋(桃園南平店)
539,"[""日式料理"",""其他日式料理""]",0.75,0.75,02-721-8555,0.75,1170218,[],"25.0397791,121.5561958",小倉屋 Kokuraya
32,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",1,0.75,07-531-7822,0.75,131513,"[""11:00~23:00""]","22.6111930134,120.32469200876",啟家豆花
154,"[""日式料理"",""綜合日式料理""]",0.7,0.6,07-536-7983,0.8,89035,"[""11:00~21:30""]","22.6050660143,120.30491201352",定食8 爭鮮餐飲(高雄成功店)
242,"[""咖啡、簡餐、茶"",""複合式""]",0.85,0.85,0911-889-207,0.85,1126094,[],"24.161684705259997,120.68122961623999",G家噪咖
383,"[""燒烤類"",""炭烤串燒""]",0.85,0.85,03-416-2556,0.75,1077782,"[""00:00~02:00"",""18:00~02:00""]","24.95619490443,121.23791281112",夯肉部隊
57,"[""小吃"",""其他小吃""]",0.7,0.55,0910-182-637,0.75,32048,"[""15:30~24:00""]","25.083636084761178,121.52448536559515",爆醬雞排
69,"[""日式料理"",""生魚片、壽司專賣""]",0.6,0.45,0955-887-795,0.75,78620,[],"24.1814110069,120.59280500217",鳴門壽司
339,"[""中式料理"",""熱炒、快炒""]",0.75,0.65,02-2636-1340,0.9,44512,[],"25.247724017630002,121.50853201093",興隆海產店
252,"[""咖啡、簡餐、茶"",""咖啡專賣""]",0.45,0.85,02-2711-1256,0.45,119390,"[""11:00~21:30""]","25.038709017720002,121.54829800110001",Roots Lodge Café(仁愛旗艦店)
184,"[""咖啡、簡餐、茶"",""咖啡專賣""]",0.6,0.75,02-2257-3961,0.95,35909,"[""13:00~23:00""]","25.02391101295,121.4737020092",Mellow Coffee自家烘焙咖啡館
141,"[""早餐"",""西式早餐""]",0.95,0.9,04-2301-5779,0.95,826590,"[""07:30~15:30""]","24.14876191598,120.6683170032",恰恰好食日光輕料理 Cha Cha Diner
94,"[""小吃"",""其他小吃""]",0.3,0.25,06-214-2480,0.5,63318,"[""08:00~01:00""]","22.979630401490002,120.21290371061",香圃麵店
180,"[""咖啡、簡餐、茶"",""咖啡專賣""]",0.8,0.75,0937-652-012,0.75,624140,[],"23.00079210571,120.19457201831",狐狸小屋
400,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.75,0.75,04-2313-9988,0.85,34773,"[""10:00~22:00""]","24.15890400626,120.65715801441",長榮桂冠酒店-點心坊
329,"[""鍋類"",""涮涮鍋""]",0.7,0.75,02-2700-7715,0.75,95072,"[""11:00~22:00""]","25.02553801182,121.54549601939",原川日式精緻涮涮鍋
300,"[""主題特色餐廳"",""情境主題餐廳""]",0.7,0.8,07-591-1088,0.75,964292,"[""11:00~22:30""]","22.72357621406,120.28696531645002",Small萱(高雄大學)
295,"[""日式料理"",""綜合日式料理""]",0.7,0.75,06-214-8878,0.75,1031824,[],"22.9897118008,120.19775670461",庵六花 京都濃咖哩專賣
399,"[""異國料理"",""義式料理""]",0.85,0.75,07-970-0961,0.9,925224,[],"22.59574190995,120.30733541608",Cafe at ALESSI Store(夢時代店)
12,"[""烘焙、甜點、零食"",""休閒零食""]",0.9,0.95,04-776-9093,0.95,117086,"[""09:00~18:00"",""10:00~19:00""]","24.0586690032,120.43189600974999",店小二食品行
188,"[""素食"",""中式""]",0.75,0.8,03-574-0074,0.85,948380,"[""17:30~21:00"",""11:30~14:00""]","24.80214801271,120.99308601511994",井町日式蔬食料理(新源店)
109,"[""中式料理"",""麵食點心""]",0.55,0.6,03-571-7107,0.65,64713,"[""17:00~20:50"",""11:00~14:00""]","24.7996090067,120.99092701919",金元寶餃子大王
240,"[""日式料理"",""綜合日式料理""]",0.9,0.85,02-2955-2013,0.9,1004856,[],"25.01179901899,121.46630201925004",鳴門和食料理
525,"[""日式料理"",""生魚片、壽司專賣""]",0.65,0.65,02-2942-5738,0.65,950692,"[""17:00~21:30"",""11:00~14:00""]","24.99543400616,121.51396701342998",錵鑶日本料理
157,"[""鍋類"",""麻辣火鍋""]",0.9,0.9,06-223-1353,0.9,1008030,"[""11:00~24:00""]","22.997753904699998,120.21223761442998",金站麻辣鍋
320,"[""異國料理"",""義式料理""]",0.8,0.75,02-2365-6695,0.8,1056712,"[""11:30~20:30""]","25.01832040503,121.53142230629",Zora 佐拉義式料理
409,"[""日式料理"",""日式豬排專賣""]",0.7,0.7,04-2220-0520,0.8,1018768,[],"24.1520729099,120.68475401047999",靜岡勝政日式豬排(中友店)
203,"[""異國料理"",""義式料理""]",0.5,0.5,05-239-9688,0.75,25801,"[""17:00~22:00"",""11:00~14:00""]","23.45770900279,120.46314601985999",左岸風尚義大利麵
64,"[""中式料理"",""麵食點心""]",0.5,0.4,02-2940-5171,0.75,48530,"[""06:00~14:00""]","24.997109014849997,121.51580000487999",田園經濟小吃
142,"[""亞洲料理"",""越南料理""]",0.7,0.55,,0.85,968880,[],"25.055735006869998,121.51488200774",阿忠越式傳統牛肉河粉
115,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.65,0.7,02-2712-3456,0.75,45225,"[""07:00~21:30""]","25.05234001415,121.54469500108",兄弟飯店麵包坊
28,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",0.75,0.7,07-681-2270,0.75,68150,"[""05:30~21:00""]","22.897362002810002,120.54959601079999",東門冰菓室
351,"[""燒烤類"",""火烤兩吃""]",0.6,0.65,02-2533-8822,0.65,902668,"[""11:30~22:30"",""11:30~14:30"",""17:30~22:30""]","25.08286100576,121.54824701617994",開鍋精緻涮烤鍋
191,"[""日式料理"",""日式麵食專賣""]",0.65,0.65,03-326-7608,0.75,88433,"[""17:00~21:00"",""11:30~14:30""]","25.01578101862,121.29824401681",武藏武骨
262,"[""日式料理"",""綜合日式料理""]",0.65,0.55,04-2633-5622,0.75,144669,"[""17:00~20:30"",""12:00~14:00""]","24.176559700339997,120.57942850332",小莊壽司店
535,"[""烘焙、甜點、零食"",""甜點專賣""]",0.8,0.75,,0.9,1181495,[],"25.037388,121.575573",HERZMOMENT 笛瑟甜點工坊
137,"[""其他美食"",""其他美食""]",0.85,0.85,,0.85,1069314,[],"22.99155960975,120.21788230979",竹之青-牛排部屋
228,"[""亞洲料理"",""韓式料理""]",0.6,0.5,02-2707-0701,0.75,952002,"[""11:00~22:00""]","25.03381890272,121.55015900373",朝鮮味韓國料理(仁愛二店)
297,"[""中式料理"",""上海菜(江浙菜)""]",0.85,0.9,02-2861-3003,0.8,44282,"[""10:00~21:00""]","25.10955701944,121.54696500459",林語堂故居-有不為齋餐廳
175,"[""日式料理"",""綜合日式料理""]",0.6,0.5,07-522-5840,0.85,38230,[],"22.665279008840002,120.29958900287",日本食堂山口
170,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.65,0.65,,0.75,861444,"[""10:00~22:00""]","25.04792390826,121.51708101638997",Sol將の現烤起司塔(台北車站)
424,"[""異國料理"",""義式料理""]",0.85,0.65,05-216-6678,0.75,614814,[],"23.473237014880002,120.44118000919",Mr.Onion 牛排餐廳(嘉義店)
50,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",0.7,0.6,02-2361-0585,0.7,614116,"[""11:00~23:30""]","25.04301900344,121.50445401089",魏姐包心粉圓(西門店)
257,"[""日式料理"",""其他日式料理""]",0.9,0.65,,0.8,1100699,[],"25.04402400635,121.5326210141",本家台灣咖哩 光華店
65,"[""冰品、飲料、甜湯"",""果汁""]",0.5,0.5,02-2758-7721,0.75,992706,[],"25.031260418400002,121.56020310579",九月糖(莊敬店)
363,"[""咖啡、簡餐、茶"",""複合式""]",0.5,0.7,03-335-1403,0.4,49014,"[""00:00~24:00""]","24.99575000268,121.30702900171",人文年代咖啡館(桃園店)
148,"[""冰品、飲料、甜湯"",""冰淇淋""]",0.7,0.65,02-2552-7926,0.65,72950,"[""11:00~21:30""]","25.049345004419997,121.51682501745",Lolli Gelato
20,"[""冰品、飲料、甜湯"",""冰淇淋""]",0.75,0.75,049-277-5465,0.9,97612,[],"23.81362000733,120.85987201484",二坪大觀冰店
43,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",0.7,0.5,02-2422-2560,0.95,97131,[],"25.12776701396,121.75240500681",活力站 蒟篛屋
89,"[""中式料理"",""麵食點心""]",0.75,0.5,02-2371-9446,0.75,36705,"[""08:00~22:00""]","25.047509019590002,121.50828800285",老劉刀切牛肉麵
104,"[""小吃"",""其他小吃""]",0.6,0.45,,0.75,38235,"[""11:00~20:00""]","23.00081809792912,120.2084915799543",津屋關東煮
254,"[""亞洲料理"",""泰式料理""]",0.55,0.5,02-2827-4830,0.75,42543,"[""17:00~21:00"",""11:00~14:00""]","25.11601701148,121.51675900367998",蘇梅泰式小館
325,"[""鍋類"",""涮涮鍋""]",0.95,0.8,06-214-7747,0.75,11139,"[""11:00~23:00""]","22.981366014240002,120.21106301447996",烹大師涮涮鍋
119,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.65,0.5,03-461-5555,0.7,625802,"[""10:00~21:00""]","24.992618017,121.23460200678",原田拓手作麵包
567,"[""日式料理"",""居酒屋""]",0.95,0.85,03-533-7900,0.85,600642,"[""18:00~01:00""]","24.81350601818,120.97166600548",草堂炭火串燒
200,"[""日式料理"",""日式麵食專賣""]",0.55,0.7,03-427-1010,0.55,578954,"[""11:20~23:00""]","24.9615140157,121.22358300433001",白滝拉麵
60,"[""小吃"",""其他小吃""]",0.95,0.95,,1,55743,[],"22.98266071534489,120.21730123654253",無名炭烤
90,"[""中式料理"",""麵食點心""]",0.45,0.45,02-2753-1059,0.8,65328,[],"25.05219601607,121.56093801712",陳新一 抄手
50,"[""小吃"",""其他小吃""]",1,1,,1,1121174,[],"24.134258808880002,120.70097401652001",旋轉碳烤玉米 (王)(旱溪夜市)
36,"[""冰品、飲料、甜湯"",""飲料專賣店""]",0.9,0.6,03-951-7937,0.9,35206,"[""10:00~24:00""]","24.68030901095,121.76233501738",金味坊豆花
250,"[""咖啡、簡餐、茶"",""咖啡專賣""]",0.45,0.75,02-2425-9672,0.5,13879,[],"25.130117001659997,121.74120701562",亞諾咖啡
79,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.75,0.6,03-512-2047,0.8,52778,[],"24.77602701456,121.07985401306",卡羅泡芙專賣店
119,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",0.85,0.85,06-350-6666,0.95,1175333,"[""12:00~21:00""]","22.998475,120.1788005",南泉冰菓室
562,"[""燒烤類"",""炭烤串燒""]",1,0.95,,0.95,1000042,[],"25.03079640581,121.47286930895",9%酒趴串燒Bar
237,"[""咖啡、簡餐、茶"",""複合式""]",0.6,0.75,0926-960-776,0.6,1002956,[],"24.88196851402,121.28569641896",丑咖啡 BU-SU cafe
75,"[""冰品、飲料、甜湯"",""冰淇淋""]",0.65,0.75,0927-186-820,0.55,1020314,"[""11:00~17:00""]","23.00286260692,120.16097470563",餓魚咬冰
381,"[""亞洲料理"",""韓式料理""]",0.7,0.65,,0.6,1074726,"[""10:30~22:00""]","22.66975521953,120.30237170032",Tigertopoki 泰一格年糕火鍋(漢神巨蛋)
350,"[""中式料理"",""粵菜 港式飲茶""]",0.5,0.5,02-2771-9257,0.7,6542,"[""16:30~21:00"",""11:00~14:30""]","25.04275001469,121.54686800582",粵香園
362,"[""亞洲料理"",""韓式料理""]",0.85,0.75,03-356-2355,0.75,1037736,[],"25.01761090126,121.29374160024",韓舍 韓國食堂
284,"[""中式料理"",""客家菜""]",0.75,0.6,,0.75,25211,"[""16:30~19:30"",""11:00~14:00""]","24.59528400774,121.00193300036999",桂花園鄉村會館
358,"[""中式料理"",""台菜餐廳""]",0.7,0.95,04-2252-3366,0.85,32977,"[""17:00~21:00"",""11:00~14:00""]","24.15091401556,120.64290201383001",東方龍中華真味料理
32,"[""咖啡、簡餐、茶"",""複合式""]",1,1,,1,110101,[],"24.98888890856,121.31111111426",PJ的快手廚房
187,"[""亞洲料理"",""韓式料理""]",0.65,0.6,02-2515-6071,0.7,608848,"[""17:00~20:30"",""11:30~14:30""]","25.053201016640003,121.53411000723",韓食村
323,"[""中式料理"",""台菜餐廳""]",0.65,0.85,03-333-4868,0.9,26504,"[""17:00~01:00"",""00:00~02:00""]","25.00096901147,121.31545300037",摸油湯酒菜飯館
1034,"[""中式料理"",""海鮮餐廳""]",0.6,0.45,02-2567-6130,0.85,7490,"[""15:30~22:00"",""11:00~14:00""]","25.060930017969998,121.53011901212",台南三哥海鮮店
113,"[""小吃"",""其他小吃""]",0.7,0.65,03-956-4816,0.8,52290,[],"24.680092002379997,121.76715600703",崔記小館
93,"[""小吃"",""其他小吃""]",0.7,0.7,04-832-6433,0.95,96122,"[""07:00~14:30""]","23.95677000605,120.57445800506001",東門賴家
510,"[""中式料理"",""客家菜""]",0.65,0.65,,0.65,1332,[],"24.95859100892,121.22313300525",禪園人文花園餐廳
250,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.75,0.7,02-2835-0056,0.85,63095,[],"25.104745013560002,121.52453600327999",Morozoff摩洛索夫(台北太平洋Sogo百貨天母店)
32,"[""中式料理"",""麵食點心""]",0.6,0.45,0937-971-966,0.65,53248,"[""11:00~19:00""]","24.99085501058,121.30990600599999",楊家水煎包
50,"[""小吃"",""其他小吃""]",0.6,0.55,,0.75,49990,[],"23.01110925758731,120.19977122431148",延記臭豆腐
