tel,name,tasteRate,serviceRate,environmentRate,hours,address,avgCost,rid,classify
02-2581-6691,Cafe a la mode(中山店),0.85,0.8,0.85,10:00~20:00,"25.0540363043,121.52179421761993",339,772966,"咖啡、簡餐、茶,複合式"
02-2506-6070,月酒居,0.9,0.85,0.8,"17:30~21:30,11:30~14:30","25.05322600987,121.53644000477998",894,623644,"日式料理,綜合日式料理"
02-2763-3855,No.5 Cafe,0.75,0.8,0.75,09:00~18:00,"25.042166118009998,121.56479241328",352,973396,"咖啡、簡餐、茶,複合式"
0983-660-332,冰糖滷味,0.0,0.0,0.0,00:00~02:00,"24.98312700987,121.50896771079",0,1112015,"小吃,滷味"
04-2302-9393,SONO園日本料理,0.75,0.75,0.85,"17:30~21:30,11:30~14:00","24.14896201366,120.66807301986",1162,14982,"日式料理,綜合日式料理"
06-221-5997,卓家汕頭魚麵(民生老店),0.8,0.5,0.4,10:00~21:00,"22.99440100432,120.20026901267",73,10873,"中式料理,麵食點心"
04-2531-9359,豆子,0.8,0.6,0.65,11:00~24:00,"24.18122300443,120.59274000306",35,42952,"冰品、飲料、甜湯,剉冰、豆花"
03-379-7006,IKEA瑞典餐廳(桃園店),0.7,0.6,0.7,10:00~22:00,"24.98928200803,121.28681800694",160,37962,"異國料理,其他異國料理"
07-557-5572,薄多義 Bite 2 Eat(裕誠店),0.8,0.8,0.8,,"22.66523901001,120.30719000124",359,630182,"異國料理,義式料理"
04-3700-4188,MÖVENPICK café 莫凡彼咖啡館(台中金典店),0.75,0.75,0.7,11:00~22:00,"24.157257019640003,120.66362721091",336,124865,"咖啡、簡餐、茶,複合式"
02-2778-9987,雲南小鎮,0.75,0.65,0.55,"17:00~21:00,11:30~14:00","25.04093401846,121.54465901905",420,9532,"亞洲料理,泰式料理"
04-2463-9521,くら寿司 藏壽司(台中福科路店),0.8,0.8,0.85,11:00~22:00,"24.18129302049779,120.6266524469832",404,1141352,"日式料理,其他日式料理"
02-2709-0965,大水缸健康飲品(大安店),0.8,0.8,0.55,11:00~23:00,"25.02846300161,121.54439300028",108,49905,"冰品、飲料、甜湯,飲料專賣店"
04-2225-1129,LOPHIL’S 菲淇士義式廚房,0.75,0.65,0.65,"17:00~21:00,11:30~14:30","24.1521830073,120.68744500145",199,131601,"異國料理,義式料理"
06-222-7654,民族鍋燒老店,0.8,0.75,0.55,11:00~23:00,"22.99681300473,120.20327100123001",75,44242,"小吃,其他小吃"
06-290-5669,L+B coffee 綠色咖啡館,0.75,0.85,0.85,,"22.975212208800002,120.22295370459007",250,979440,"咖啡、簡餐、茶,複合式"
03-371-5989,康妮莊園(原妮可莊園),0.7,0.7,0.85,,"24.96788500367,121.3147110193",389,72512,"主題特色餐廳,景觀餐廳"
02-2533-7543,兄弟麵館,0.75,0.55,0.4,"11:00~14:00,17:00~20:00","25.08211800239,121.54542901223999",90,36046,"中式料理,麵食點心"
02-2704-3038,雞窩餐廳,0.75,0.55,0.65,"17:30~21:30,11:30~14:00","25.03002601499,121.55132900681",623,37383,"中式料理,其它中式料理"
0800-666-667,豪大大雞排,0.6,0.5,0.4,"00:00~01:30,16:00~01:30","25.083062774959924,121.5242600451179",52,30546,"小吃,其他小吃"
02-2731-3335,餡老滿(忠孝店),0.75,0.75,0.7,11:00~22:00,"25.04054691458,121.55200500934001",248,949480,"中式料理,北京菜"
02-2960-7396,大庭牛排豬排,0.8,0.45,0.35,17:00~24:00,"25.01687301726,121.45585601044999",149,35765,"小吃,其他小吃"
02-2748-6931,櫻之田野養生野菜鍋(台北店),0.85,0.9,0.8,"17:30~21:30,11:30~14:30","25.05107761736,121.56815351194999",361,952644,"鍋類,涮涮鍋"
03-812-3999,花蓮遠雄悅來飯店,0.75,0.85,0.9,,"23.908194003650003,121.59665501034",1801,42983,"烘焙、甜點、零食,西點烘焙、麵包"
02-2521-3563,薑母六三,0.8,0.75,0.75,,"25.048694012280002,121.52723630003",532,1052240,"中式料理,熱炒、快炒"
02-2552-1218,康青龍人文茶飲,0.8,0.85,0.7,10:00~21:30,"25.05089011216,121.51751251268007",53,962420,"冰品、飲料、甜湯,飲料專賣店"
04-2704-9699,IKEA瑞典餐廳(台中店),0.7,0.65,0.8,10:00~22:00,"24.14691860351,120.64188200398999",188,632140,"異國料理,北歐料理"
,堂本家 關東煮,0.0,0.0,0.0,12:00~20:00,"24.155289402890002,120.66028000732",0,1120724,"日式料理,綜合日式料理"
06-225-6646,阿鳳浮水虱目魚焿,0.75,0.6,0.5,07:30~24:00,"22.99032401455,120.19622401517",57,48710,"小吃,其他小吃"
02-2894-9588,滿來溫泉拉麵,0.65,0.65,0.65,,"25.137061014009998,121.50485001711003",201,587802,"日式料理,日式麵食專賣"
02-2776-3680,火龍島極品火鍋,0.75,0.8,0.7,"00:00~01:00,12:00~01:00","25.043964867953033,121.54539587035525",496,144289,"鍋類,麻辣火鍋"
02-2711-3833,極鮮饌 創意料理,0.8,0.85,0.85,"17:30~22:00,11:30~14:30","25.041762006939997,121.55375601161002",688,1127810,"中式料理,海鮮餐廳"
02-2626-6363,黑殿飯店DARK PALACE TAIWANESE GOURMET(右岸店),0.7,0.55,0.55,10:30~19:30,"25.16922400907,121.44324900206999",114,95786,"中式料理,台菜餐廳"
03-996-3034,義珍香烘焙坊,0.85,0.65,0.55,07:00~22:00,"24.59614500689,121.8502670168",115,56931,"烘焙、甜點、零食,西點烘焙、麵包"
08-707-2613,梅仔肉圓店,0.85,0.95,0.65,,"22.62404700711,120.47240701311",90,50607,"烘焙、甜點、零食,休閒零食"
02-2760-0508,微熱山丘(台北茶話會),0.8,0.85,0.85,,"25.05781801011,121.55718601165",418,115329,"烘焙、甜點、零食,西點烘焙、麵包"
02-2331-0377,美觀園日本料理,0.7,0.65,0.6,11:00~21:30,"25.04371502007486,121.50694636902759",339,9125,"日式料理,綜合日式料理"
02-2786-6374,漁樂(永吉店),0.7,0.5,0.55,,"25.045574013379998,121.58131200481999",257,56143,"日式料理,生魚片、壽司專賣"
04-2375-4631,咕嚕貓咖啡館,0.75,0.75,0.75,,"24.136762445495602,120.67188084722518",177,618568,"咖啡、簡餐、茶,咖啡專賣"
02-8786-2855,美人塾cafe,0.65,0.7,0.9,"11:00~22:00,11:00~21:30","25.04084611474,121.56539640057005",314,93943,"咖啡、簡餐、茶,複合式"
02-2733-5473,和記豆漿店,0.9,0.7,0.55,05:00~10:00,"25.0186850197,121.55908500238",51,72535,"小吃,其他小吃"
06-228-6280,阿龍意麵,0.85,0.65,0.5,10:30~21:00,"22.989128004,120.20932101169001",68,10939,"中式料理,麵食點心"
04-776-8952,盛翔隆食品,0.8,0.75,0.65,08:00~21:00,"24.05914801472,120.43135600003",140,78242,"烘焙、甜點、零食,西點烘焙、麵包"
02-2969-3188,皇璽北海道昆布鍋(中正店),0.75,0.7,0.7,11:00~23:00,"25.016100008690003,121.4566720085",230,149463,"鍋類,其他鍋類"
02-2388-1966,Dazzling Cafe Kiwi(8店),0.75,0.75,0.75,10:00~22:00,"25.04792390683,121.51708101198996",420,813808,"咖啡、簡餐、茶,複合式"
07-215-6113,藝奇新日本料理,0.75,0.85,0.75,"17:30~22:00,11:30~14:30","22.62053601742,120.30175701124999",711,83576,"日式料理,懷石料理"
07-550-8117,NANA LADY 比利時列日鬆餅,0.75,0.65,0.8,12:00~21:00,"22.66430301168,120.31035301271001",194,626808,"烘焙、甜點、零食,西點烘焙、麵包"
02-2758-7721,九月糖(莊敬店),0.75,0.5,0.5,,"25.031260418400002,121.56020310579",65,992706,"冰品、飲料、甜湯,果汁"
02-2396-3186,蘇杭餐廳(濟南店),0.85,0.7,0.7,"17:30~21:00,11:30~14:00","25.04284941165,121.5196274114",613,22553,"中式料理,上海菜(江浙菜)"
02-2322-2640,永康刀削麵,0.75,0.6,0.55,"11:00~14:00,16:30~20:00","25.031950189126018,121.52915240296106",119,23141,"中式料理,麵食點心"
04-751-7788,NU PASTA(彰化中正店),0.8,0.85,0.8,10:30~21:30,"24.06642005286979,120.5347480057415",196,628288,"異國料理,義式料理"
02-2888-2929,天仁家族-天仁喫茶趣(中山店),0.75,0.75,0.8,11:00~22:30,"25.095663013889997,121.52816401512",363,22153,"主題特色餐廳,其它主題餐廳"
06-680-2856,籃記東山鴨頭,0.75,0.55,0.5,13:30~18:00,"23.32234800755,120.40315201543001",150,35864,"小吃,其他小吃"
02-8772-2833,銀座杏子日式豬排,0.7,0.65,0.7,,"25.04137001002,121.5462920064",357,937772,"日式料理,日式豬排專賣"
,老牌張豬腳飯,0.75,0.5,0.35,,"25.06854800528,121.51110400404",135,22554,"中式料理,台菜餐廳"
02-2563-0086,龍卷飯堂-竜卷 龍卷 Long Juan,0.75,0.8,0.75,,"25.05245260556,121.52214160849",124,1068326,"中式料理,其它中式料理"
07-555-5917,JOY TOWN 忠義堂,0.75,0.65,0.75,,"22.65917481859,120.29116141139",227,629222,"異國料理,義式料理"
02-2775-3395,鮮芋仙(微風店),0.75,0.75,0.75,10:00~22:00,"25.04614031338,121.54417691953999",0,618058,"冰品、飲料、甜湯,甜品、甜湯"
04-2328-1000,TFYOGURT圖圖果霜優格(台中勤美誠品店),0.9,0.9,0.55,11:00~22:00,"24.151040000869997,120.66384801698003",100,92897,"冰品、飲料、甜湯,冰淇淋"
02-2862-3831,洞天法國農莊,0.7,0.6,0.75,"11:00~24:00,00:00~01:00","25.121890018440002,121.57186500717",500,4315,"咖啡、簡餐、茶,咖啡專賣"
02-2314-0528,福勝亭(西門店),0.65,0.55,0.6,11:00~22:00,"25.04364301248,121.50681800766999",167,27745,"日式料理,日式豬排專賣"
02-2509-1767,腹一杯 Haraipai,0.85,0.85,0.75,"11:30~15:00,17:30~22:00","25.055906701970002,121.54305361649",490,1035062,"日式料理,居酒屋"
02-2391-2868,鴉埠咖啡Yaboo,0.7,0.85,0.85,"00:00~00:00,12:00~00:00","25.03042201586,121.53058501390001",66849,86349,"咖啡、簡餐、茶,咖啡專賣"
06-223-3330,性格せいかく 早午餐,0.8,0.85,0.8,,"22.998398017800003,120.20669221504001",158,981402,"早餐,西式早餐"
02-8369-1012,秘氏咖啡,0.75,0.75,0.95,13:00~22:00,"25.02455000667,121.52544401392",334,119851,"咖啡、簡餐、茶,咖啡專賣"
02-2751-7675,紅屋牛排館(忠孝店),0.65,0.7,0.55,"11:30~15:00,17:30~21:30","25.042214019680003,121.55290201967",1096,31148,"異國料理,美式料理"
02-2746-6632,烤師傅(永吉店),0.75,0.4,0.4,"11:00~14:30,16:30~21:00","25.042507017720002,121.56885200116001",109,33386,"其他美食,自助餐 便當"
04-777-3672,玉珍齋鹿港本舖,0.7,0.65,0.7,08:00~22:30,"24.0545740048,120.43460601947",235,27881,"烘焙、甜點、零食,西點烘焙、麵包"
07-236-3500,三悟棧咖啡旅店,0.75,0.8,0.9,11:00~22:00,"22.63710720108,120.31063870261002",266,956216,"早餐,西式早餐"
02-2766-5027,滇味廚房(永吉店),0.75,0.55,0.55,"11:00~15:00,17:00~22:00","25.041495484310975,121.56857452024987",189,39057,"亞洲料理,越南料理"
02-2683-1700,紫金閣素菜餐廳,0.9,0.95,0.9,"17:00~21:00,11:00~14:00","24.98576790883,121.41358901185001",462,608794,"素食,中式"
02-2731-9558,老八風居酒料理(敦南店),0.85,0.9,0.8,"00:00~01:00,18:00~01:00","25.04347400219,121.54826300973001",800,120123,"燒烤類,炭烤串燒"
02-2737-3503,VEGETEJIYA菜豚屋(信義店),0.85,0.85,0.65,15:00~24:00,"25.02492440319,121.5534352057",820,1067564,"燒烤類,韓式燒肉"
02-2280-9678,淘纖屋,0.7,0.7,0.7,09:00~18:00,"25.074865578850066,121.47745149345451",260,106913,"烘焙、甜點、零食,休閒零食"
02-2713-3833,叁和院  台灣風格飲食(微風南京店),0.8,0.85,0.8,11:00~22:00,"25.0520060198,121.54828901284",601,1054114,"中式料理,台菜餐廳"
02-2562-5066,屯京拉麵(台北中山店),0.8,0.8,0.75,11:00~23:00,"25.051846906250002,121.52269600343",279,939338,"日式料理,日式麵食專賣"
02-2775-3305,好了啦紅茶冰(安東店),0.8,0.9,0.65,10:00~21:00,"25.042020405219997,121.54299781093997",50,948464,"冰品、飲料、甜湯,飲料專賣店"
0963-626-097,等一下手做抹茶(三民店),0.0,0.0,0.0,10:00~23:00,"25.0682148172,121.4790942174",0,1138991,"冰品、飲料、甜湯,飲料專賣店"
07-5555-113,海港自助餐廳(漢神巨蛋店),0.85,0.8,0.8,"14:30~16:30,11:30~14:00","22.67003400775,120.30307300432",721,103058,"中式料理,海鮮餐廳"
02-2369-9688,韓江館銅盤烤肉,0.75,0.6,0.55,"11:30~15:00,17:00~22:00","25.015691972602724,121.53190365237172",336,7075,"亞洲料理,韓式料理"
03-558-4300,桃太郎日式炭火燒肉,0.95,0.75,0.75,"17:00~22:30,11:30~14:30","24.83027890758,121.01579090768996",478,38603,"燒烤類,炭烤串燒"
0981-785-928,緩食茶,0.7,0.75,0.85,11:00~22:00,"22.62805901215,120.32029001082",230,113099,"主題特色餐廳,懷舊主題"
02-8787-2723,柊浅川火鍋專門店(原：柊火鍋專門店),0.9,0.85,0.85,"12:00~14:30,17:00~22:30","25.042515002130003,121.56666701610006",1069,981368,"鍋類,涮涮鍋"
,金花軒卑南包子店,0.75,0.6,0.55,12:30~17:30,"22.78022501598,121.12348601528",29,40365,"中式料理,麵食點心"
04-722-3989,彰化卦山燒(彰化店),0.75,0.7,0.7,09:00~22:00,"24.07819001222,120.54299300294",251,35360,"烘焙、甜點、零食,西點烘焙、麵包"
07-262-1032,Perfume Dance 跳舞香水(夢時代店),0.75,0.75,0.8,,"22.59574191181,120.30733540371",328,623144,"咖啡、簡餐、茶,複合式"
02-8101-8686,頂鮮101美食美景餐廳,0.75,0.8,0.85,"17:30~22:00,11:30~14:00","25.03371801349,121.56481000072996",2196,92983,"主題特色餐廳,景觀餐廳"
02-8772-8800,美麗信花園酒店-雨林,0.6,0.7,0.8,,"25.04497000296,121.53705301899",568,86341,"咖啡、簡餐、茶,複合式"
02-2767-0650,北無雙拉麵店 北無双ラーメン,0.7,0.65,0.55,11:00~23:00,"25.041444015499998,121.56560100031001",249,152285,"日式料理,日式麵食專賣"
02-2212-6989,福慧根湯(安康老店),0.85,0.95,0.95,11:30~21:30,"24.95174901554,121.50619000325",800,101666,"主題特色餐廳,食補藥膳餐廳"
07-552-3838,W Kitchen,0.85,0.9,0.9,10:00~20:00,"22.66258971349,120.28979511342001",400,1031390,"早餐,西式早餐"
02-2761-5616,新濱鐵板燒(光復北分店),0.9,0.85,0.7,"17:30~22:30,11:30~14:00","25.049925002450003,121.55947101373",1961,8503,"燒烤類,鐵板燒"
02-2881-6929,大上海生煎包,0.8,0.6,0.45,"00:00~03:00,15:00~23:00","25.08793801022,121.52605801767001",27,27507,"中式料理,麵食點心"
02-8771-0860,GREEN LIGHT 韓式炸雞吃到飽,0.65,0.6,0.6,"17:30~00:30,00:00~00:30","25.043445716369998,121.54771730872",448,1043892,"亞洲料理,韓式料理"
04-2302-7552,允泉茶庵(2F),0.75,0.85,0.85,,"24.15713701032,120.65966501197",0,1061132,"烘焙、甜點、零食,西點烘焙、麵包"
02-2733-8686,馥臨港式火鍋,0.8,0.6,0.65,"11:30~01:00,00:00~01:00","25.02885201082,121.55682001869",451,45117,"鍋類,其他鍋類"
02-8792-2392,團緣精緻鍋物,0.85,0.8,0.8,,"25.080504000530002,121.59021001824",705,998236,"鍋類,涮涮鍋"
02-2715-6868,台北文華東方酒店-Bencotto 義式餐廳 Mandarin Oriental Taipei,0.8,0.95,0.95,"12:00~14:30,17:30~22:00","25.05555381796,121.54836381465006",1825,961516,"異國料理,義式料理"
07-236-6883,崔記茶餐廳,0.8,0.7,0.7,,"22.63138401951,120.30806601385",157,601278,"中式料理,粵菜 港式飲茶"
02-2874-5223,哈根達斯 Häagen-Dazs(天母旗艦店),0.85,0.7,0.9,11:30~22:30,"25.11957701383,121.52970200826",366,8319,"冰品、飲料、甜湯,冰淇淋"
03-525-3290,鴨肉許(總店),0.75,0.6,0.55,16:00~02:00,"24.8106700162,120.96578800344",157,31777,"小吃,其他小吃"
02-2536-1997,韓金館韓國烤肉韓國鍋物,0.85,0.85,0.9,"17:30~02:00,00:00~02:00","25.050111612880002,121.52749221168",603,1018976,"亞洲料理,韓式料理"
02-2929-4104,馮記上海小館,0.95,0.7,0.65,"17:00~21:00,11:00~14:00","25.01592701353,121.51390100342",508,27388,"中式料理,其它中式料理"
07-556-0788,樹太老日本定食專賣店(裕誠店),0.6,0.7,0.7,11:00~21:30,"22.66542301797,120.30606201124",220,47965,"日式料理,其他日式料理"
03-388-6923,WOW比利時列日鬆餅工房,0.9,0.9,0.95,12:00~18:30,"24.882274016569998,121.28597101593",150,627072,"烘焙、甜點、零食,休閒零食"
04-2375-1520,湯尼菓子森林,0.85,0.8,0.75,10:00~20:30,"24.14256601764,120.66001700238",213,102539,"烘焙、甜點、零食,西點烘焙、麵包"
02-2773-8371,潮州包子,0.8,0.65,0.6,07:30~18:00,"25.03883700079,121.55283701876",56,23564,"中式料理,麵食點心"
02-2502-7023,鮮芋仙(錦州店),0.7,0.65,0.65,10:00~22:00,"25.06036201926,121.54311300646",0,617848,"冰品、飲料、甜湯,甜品、甜湯"
02-2388-8511,西門町芒果冰,0.7,0.7,0.8,10:00~23:00,"25.04531461098,121.50782680103",153,1043228,"冰品、飲料、甜湯,冰淇淋"
0913-007-123,景美豆花,0.9,0.65,0.45,16:00~24:30,"24.98995755772423,121.54122606913377",42,28172,"小吃,其他小吃"
02-2423-7027,百年吳家鼎邊銼,0.5,0.25,0.25,"10:30~24:00,10:30~02:00","25.12800101673,121.74289000383",54,147447,"小吃,其他小吃"
02-2371-9360,福勝亭(站前店),0.65,0.55,0.6,11:00~21:30,"25.04545401604,121.51585101228",158,28975,"日式料理,日式豬排專賣"
03-470-3558,藍月莊園,0.8,0.7,0.85,11:30~21:30,"24.84409100053,121.21535001524",403,42106,"主題特色餐廳,景觀餐廳"
0952-170-115,淵明餅舖,0.7,0.7,0.65,09:00~22:00,"24.804421009850003,120.96500301793",154,34667,"烘焙、甜點、零食,西點烘焙、麵包"
03-411-6788,壹等賞景觀茶園,0.85,0.75,0.85,"11:00~15:00,17:30~20:30,17:00~21:30,11:30~14:00","24.84281400526,121.19388700231",522,38830,"中式料理,台菜餐廳"
02-2552-5269,ArielLaPatisserie艾莉兒甜品盒(京站店),0.75,0.7,0.75,"11:00~22:00,11:00~21:30","25.04934490335,121.51682491652008",271,618274,"咖啡、簡餐、茶,複合式"
03-483-3820,觀音愛心家園,0.75,0.65,0.55,,"25.055286715976035,121.13210414072628",153,46317,"烘焙、甜點、零食,西點烘焙、麵包"
02-2579-2760,漁聞樂,0.85,0.85,0.85,11:30~22:00,"25.04623460924,121.55013171047999",1112,1008716,"日式料理,生魚片、壽司專賣"
03-535-0398,法芙嵐法式蛋糕店,0.75,0.65,0.8,,"24.8085870066,120.96992401604001",300,49976,"烘焙、甜點、零食,西點烘焙、麵包"
04-2462-0309,Burger Joint 7分So 漢堡早午餐專賣(東海店),0.85,0.85,0.85,08:30~22:00,"24.184770292254115,120.61703163044143",318,932238,"異國料理,美式料理"
03-324-3456,海灣星空,0.6,0.6,0.85,"11:00~01:00,15:00~01:00","25.10230101158,121.29149301112",282,68954,"主題特色餐廳,景觀餐廳"
02-2716-5168,呼特斯餐廳HOOTERS(慶城店),0.6,0.7,0.75,11:30~24:00,"25.053264017129997,121.54547801499",463,16550,"異國料理,美式料理"
02-2396-8036,德也茶喫(來來館),0.7,0.55,0.75,,"25.04443901495,121.5215390124",256,27930,"冰品、飲料、甜湯,果汁"
02-2711-8862,北門鳳李冰,0.9,0.75,0.55,12:00~21:00,"25.03951601782,121.55360901655999",47,582905,"冰品、飲料、甜湯,剉冰、豆花"
0922-379-346,晴光紅豆餅,0.85,0.65,0.5,11:30~22:30,"25.043494005779998,121.54630800684",25,63783,"烘焙、甜點、零食,西點烘焙、麵包"
07-780-5998,義爵式創意輕食,0.7,0.75,0.65,10:00~21:00,"22.64625960863,120.35151391473",171,926734,"異國料理,義式料理"
02-2939-5615,貓空阿義師的大茶壺茶餐廳,0.85,0.75,0.85,,"24.96869100352,121.59177100269",380,103393,"主題特色餐廳,景觀餐廳"
02-8773-2234,花徑開咖啡館,0.65,0.75,0.9,11:30~24:00,"25.039283008960002,121.55350701626",261,47824,"咖啡、簡餐、茶,咖啡專賣"
02-2365-5000,路燈咖啡 Light cafe(師大店),0.85,0.7,0.6,11:00~23:00,"25.02441201489,121.52688101077",305,607640,"咖啡、簡餐、茶,複合式"
02-6636-5559,稻禾烏龍麵(松菸店),0.75,0.65,0.7,11:00~21:30,"25.044735232619903,121.56144328261398",192,642874,"日式料理,日式麵食專賣"
02-8712-6689,點水樓(南京店),0.85,0.75,0.8,07:00~22:00,"25.05185601733,121.55280601132",870,22243,"中式料理,上海菜(江浙菜)"
02-8630-3356,榖興農場-桃樂絲森林餐廳,0.7,0.75,0.85,11:00~20:30,"25.13156270899,121.40421441419",443,146797,"主題特色餐廳,景觀餐廳"
04-2221-0338,烤肉沙拉店,0.7,0.6,0.5,11:00~21:00,"24.14174500754,120.68154401689",110,14867,"燒烤類,炭烤串燒"
04-2473-8262,自在森林咖啡館,0.7,0.7,0.95,"08:30~02:30,00:00~02:30","24.14564530909561,120.65303144940711",293,966492,"咖啡、簡餐、茶,複合式"
02-2752-9611,蘭芳麵食館,0.85,0.9,0.8,11:30~14:00,"25.05013101103,121.54212001984",193,1029044,"中式料理,麵食點心"
02-2732-5660,陶板屋和風創作料理(敦化南店),0.7,0.8,0.75,"17:30~22:00,11:30~14:30","25.02437800221,121.54836200772999",524,8903,"日式料理,綜合日式料理"
02-2552-3606,找地方坐Have a Seat,0.7,0.75,0.85,,"25.05333971812,121.51837221902001",225,1027148,"亞洲料理,星馬料理"
